"8/23/06","0.022174","0","0.0091566","0.0021079","0.00056965","0.00021549","0.0013861","0.0017478","0.68892","0.001256","0","0.21697","0.040331","0","0","0","0.0073173","0.00083842","9.04E-05","0.0069175"
"9/3/06","0.022178","0","0.0091564","0.0021079","0.00056987","0.0002155","0.0013859","0.0017475","0.68883","0.0012558","0","0.21706","0.040324","0","0","0","0.0073191","0.00083836","9.04E-05","0.0069259"
"9/24/06","0.022187","0","0.009156","0.0021078","0.00057029","0.00021552","0.0013857","0.0017468","0.68865","0.0012556","0","0.21722","0.04031","0","0","0","0.0073226","0.00083824","9.04E-05","0.0069419"
"10/25/06","0.022199","0","0.0091555","0.0021077","0.00057091","0.00021556","0.0013853","0.0017459","0.68839","0.0012552","0","0.21746","0.04029","0","0","0","0.0073277","0.00083807","9.05E-05","0.0069655"
"4/16/07","0.022267","0","0.0091526","0.0021069","0.00057438","0.00021575","0.0013833","0.0017406","0.68695","0.0012532","0","0.2188","0.040178","0","0","0","0.0073565","0.00083713","9.07E-05","0.0070976"
"6/1/07","0.022285","0","0.0091518","0.0021067","0.0005753","0.0002158","0.0013828","0.0017392","0.68657","0.0012527","0","0.21915","0.040148","0","0","0","0.0073642","0.00083687","9.08E-05","0.0071327"
"5/11/08","0.022421","0","0.0091459","0.0021053","0.00058221","0.00021617","0.0013788","0.0017287","0.68369","0.0012487","0","0.22182","0.039924","0","0","0","0.0074216","0.00083498","9.13E-05","0.0073961"
"6/21/08","0.022437","0","0.0091452","0.0021051","0.00058303","0.00021622","0.0013783","0.0017274","0.68335","0.0012482","0","0.22213","0.039897","0","0","0","0.0074284","0.00083476","9.13E-05","0.0074274"
"6/22/08","0.022438","0","0.0091452","0.0021051","0.00058305","0.00021622","0.0013783","0.0017274","0.68334","0.0012482","0","0.22214","0.039897","0","0","0","0.0074286","0.00083475","9.13E-05","0.0074281"
"8/13/08","0.022458","0","0.0091443","0.0021049","0.00058409","0.00021628","0.0013777","0.0017258","0.6829","0.0012476","0","0.22254","0.039863","0","0","0","0.0074372","0.00083447","9.14E-05","0.0074678"
"10/23/08","0.022486","0","0.0091431","0.0021046","0.00058552","0.00021636","0.0013769","0.0017236","0.68231","0.0012468","0","0.22309","0.039817","0","0","0","0.0074491","0.00083408","9.15E-05","0.007522"
"10/23/08","0.022486","0","0.0091431","0.0021046","0.00058552","0.00021636","0.0013769","0.0017236","0.68231","0.0012468","0","0.22309","0.039817","0","0","0","0.0074491","0.00083408","9.15E-05","0.007522"
"10/23/08","0.022486","0","0.0091431","0.0021046","0.00058552","0.00021636","0.0013769","0.0017236","0.68231","0.0012468","0","0.22309","0.039817","0","0","0","0.0074491","0.00083408","9.15E-05","0.007522"
"5/26/09","0.022571","0","0.0091395","0.0021037","0.00058982","0.00021659","0.0013744","0.0017171","0.68052","0.0012443","0","0.22475","0.039678","0","0","0","0.0074848","0.0008329","9.18E-05","0.0076861"
"8/2/09","0.022598","0","0.0091383","0.0021034","0.00059119","0.00021667","0.0013736","0.001715","0.67995","0.0012435","0","0.22528","0.039634","0","0","0","0.0074961","0.00083253","9.19E-05","0.007738"
"7/24/10","0.022738","0","0.0091323","0.0021019","0.00059832","0.00021706","0.0013694","0.0017042","0.67698","0.0012393","0","0.22803","0.039403","0","0","0","0.0075554","0.00083057","9.24E-05","0.0080098"
"9/2/10","0.022754","0","0.0091316","0.0021017","0.00059912","0.0002171","0.001369","0.0017029","0.67664","0.0012389","0","0.22834","0.039377","0","0","0","0.007562","0.00083035","9.24E-05","0.0080403"
