"5/12/06","0.0063968","0.00056421","0.028704","0.0071305","0.0035432","0.00076257","0.03998","0.014235","0.29379","0.00075758","0","0.12137","0.22491","0","0","0","0.03497","0.22095","0.0012929","0.00064228"
"5/29/06","0.0063949","0.00056421","0.028703","0.0071328","0.0035478","0.00076321","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.0012929","0.00064264"
"5/29/06","0.0063949","0.00056421","0.028703","0.0071328","0.0035478","0.00076321","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.0012929","0.00064264"
"5/29/06","0.0063949","0.00056421","0.028703","0.0071328","0.0035478","0.00076321","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.0012929","0.00064264"
"5/29/06","0.0063949","0.00056421","0.028703","0.0071328","0.0035478","0.00076321","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.0012929","0.00064264"
"5/29/06","0.0063949","0.00056421","0.028703","0.0071328","0.0035478","0.00076321","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.0012929","0.00064264"
"5/30/06","0.0063948","0.00056421","0.028703","0.007133","0.003548","0.00076325","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.001293","0.00064266"
"5/30/06","0.0063948","0.00056421","0.028703","0.007133","0.003548","0.00076325","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.001293","0.00064266"
"5/30/06","0.0063948","0.00056421","0.028703","0.007133","0.003548","0.00076325","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.001293","0.00064266"
"5/30/06","0.0063948","0.00056421","0.028703","0.007133","0.003548","0.00076325","0.039979","0.014235","0.29378","0.00075757","0","0.12137","0.22492","0","0","0","0.034968","0.22094","0.001293","0.00064266"
"6/1/06","0.0063946","0.00056421","0.028703","0.0071332","0.0035486","0.00076332","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034967","0.22093","0.001293","0.00064271"
"6/2/06","0.0063945","0.00056421","0.028703","0.0071334","0.0035488","0.00076336","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034967","0.22093","0.001293","0.00064273"
"6/4/06","0.0063942","0.00056421","0.028703","0.0071337","0.0035494","0.00076343","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034967","0.22093","0.001293","0.00064277"
"6/4/06","0.0063942","0.00056421","0.028703","0.0071337","0.0035494","0.00076343","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034967","0.22093","0.001293","0.00064277"
"6/5/06","0.0063941","0.00056421","0.028703","0.0071338","0.0035496","0.00076347","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034967","0.22093","0.001293","0.00064279"
"6/5/06","0.0063941","0.00056421","0.028703","0.0071338","0.0035496","0.00076347","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034967","0.22093","0.001293","0.00064279"
"6/9/06","0.0063937","0.00056421","0.028703","0.0071343","0.0035507","0.00076362","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064287"
"6/10/06","0.0063936","0.00056421","0.028703","0.0071345","0.003551","0.00076366","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064289"
"6/12/06","0.0063934","0.00056421","0.028703","0.0071348","0.0035515","0.00076373","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064294"
"6/12/06","0.0063934","0.00056421","0.028703","0.0071348","0.0035515","0.00076373","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064294"
"6/12/06","0.0063934","0.00056421","0.028703","0.0071348","0.0035515","0.00076373","0.039979","0.014235","0.29378","0.00075757","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064294"
"6/13/06","0.0063932","0.00056421","0.028703","0.0071349","0.0035518","0.00076377","0.039979","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064296"
"6/13/06","0.0063932","0.00056421","0.028703","0.0071349","0.0035518","0.00076377","0.039979","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034966","0.22093","0.001293","0.00064296"
"6/16/06","0.0063929","0.00056421","0.028702","0.0071353","0.0035526","0.00076388","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034965","0.22093","0.001293","0.00064302"
"6/16/06","0.0063929","0.00056421","0.028702","0.0071353","0.0035526","0.00076388","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034965","0.22093","0.001293","0.00064302"
"6/16/06","0.0063929","0.00056421","0.028702","0.0071353","0.0035526","0.00076388","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034965","0.22093","0.001293","0.00064302"
"6/18/06","0.0063927","0.00056421","0.028702","0.0071356","0.0035531","0.00076396","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034965","0.22093","0.001293","0.00064306"
"6/18/06","0.0063927","0.00056421","0.028702","0.0071356","0.0035531","0.00076396","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22493","0","0","0","0.034965","0.22093","0.001293","0.00064306"
"6/19/06","0.0063926","0.00056421","0.028702","0.0071357","0.0035534","0.000764","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22494","0","0","0","0.034965","0.22093","0.001293","0.00064308"
"6/19/06","0.0063926","0.00056421","0.028702","0.0071357","0.0035534","0.000764","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22494","0","0","0","0.034965","0.22093","0.001293","0.00064308"
"6/19/06","0.0063926","0.00056421","0.028702","0.0071357","0.0035534","0.000764","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22494","0","0","0","0.034965","0.22093","0.001293","0.00064308"
"6/20/06","0.0063925","0.00056421","0.028702","0.0071359","0.0035537","0.00076403","0.039978","0.014235","0.29378","0.00075756","0","0.12138","0.22494","0","0","0","0.034965","0.22092","0.001293","0.00064311"
"6/28/06","0.0063916","0.00056421","0.028702","0.007137","0.0035558","0.00076433","0.039978","0.014234","0.29377","0.00075756","0","0.12138","0.22494","0","0","0","0.034963","0.22092","0.001293","0.00064327"
"7/1/06","0.0063913","0.00056421","0.028702","0.0071374","0.0035566","0.00076445","0.039978","0.014234","0.29377","0.00075755","0","0.12138","0.22494","0","0","0","0.034963","0.22092","0.001293","0.00064334"
"7/1/06","0.0063913","0.00056421","0.028702","0.0071374","0.0035566","0.00076445","0.039978","0.014234","0.29377","0.00075755","0","0.12138","0.22494","0","0","0","0.034963","0.22092","0.001293","0.00064334"
