0.013592,0,0.040517,0.015303,0.0096611,0.0011101,0.0090627,0.0002586,0.00022065,0.014113,0,0.032859,0.34955,0,0,0,0.097252,0.35357,0.0060576,0.056876
0.013592,0,0.040517,0.015303,0.0096618,0.0011103,0.0090626,0.0002586,0.00022065,0.014113,0,0.03286,0.34955,0,0,0,0.097252,0.35357,0.0060576,0.056876
0.013592,0,0.040517,0.015303,0.0096625,0.0011104,0.0090625,0.0002586,0.00022065,0.014113,0,0.03286,0.34955,0,0,0,0.097251,0.35357,0.0060576,0.056877
0.013592,0,0.040516,0.015303,0.0096633,0.0011105,0.0090624,0.0002586,0.00022065,0.014113,0,0.03286,0.34955,0,0,0,0.097251,0.35357,0.0060576,0.056877
0.013592,0,0.040516,0.015303,0.009664,0.0011106,0.0090622,0.0002586,0.00022065,0.014113,0,0.032861,0.34955,0,0,0,0.097251,0.35357,0.0060576,0.056877
0.013592,0,0.040516,0.015303,0.0096647,0.0011108,0.0090621,0.0002586,0.00022065,0.014113,0,0.032861,0.34954,0,0,0,0.09725,0.35357,0.0060576,0.056878
0.013593,0,0.040516,0.015304,0.0096654,0.0011109,0.009062,0.0002586,0.00022064,0.014113,0,0.032861,0.34954,0,0,0,0.09725,0.35357,0.0060576,0.056878
0.013593,0,0.040516,0.015304,0.0096661,0.001111,0.0090619,0.0002586,0.00022064,0.014113,0,0.032861,0.34954,0,0,0,0.097249,0.35357,0.0060576,0.056878
0.013593,0,0.040515,0.015304,0.0096668,0.0011112,0.0090618,0.0002586,0.00022064,0.014113,0,0.032862,0.34954,0,0,0,0.097249,0.35357,0.0060576,0.056879
0.013593,0,0.040515,0.015304,0.0096675,0.0011113,0.0090616,0.0002586,0.00022064,0.014113,0,0.032862,0.34954,0,0,0,0.097248,0.35357,0.0060576,0.056879
0.013593,0,0.040515,0.015304,0.0096682,0.0011114,0.0090615,0.0002586,0.00022064,0.014113,0,0.032862,0.34954,0,0,0,0.097248,0.35357,0.0060576,0.056879
0.013593,0,0.040515,0.015304,0.0096689,0.0011115,0.0090614,0.0002586,0.00022064,0.014113,0,0.032863,0.34954,0,0,0,0.097248,0.35357,0.0060576,0.056879
0.013594,0,0.040515,0.015305,0.0096696,0.0011117,0.0090613,0.0002586,0.00022064,0.014113,0,0.032863,0.34954,0,0,0,0.097247,0.35357,0.0060576,0.05688
0.013594,0,0.040515,0.015305,0.0096703,0.0011118,0.0090611,0.0002586,0.00022064,0.014113,0,0.032863,0.34954,0,0,0,0.097247,0.35357,0.0060576,0.05688
0.013594,0,0.040514,0.015305,0.009671,0.0011119,0.009061,0.0002586,0.00022064,0.014113,0,0.032863,0.34954,0,0,0,0.097246,0.35357,0.0060576,0.05688
0.013594,0,0.040514,0.015305,0.0096717,0.0011121,0.0090609,0.0002586,0.00022063,0.014113,0,0.032864,0.34954,0,0,0,0.097246,0.35357,0.0060576,0.056881
0.013594,0,0.040514,0.015305,0.0096724,0.0011122,0.0090608,0.0002586,0.00022063,0.014113,0,0.032864,0.34953,0,0,0,0.097246,0.35357,0.0060576,0.056881
0.013595,0,0.040514,0.015305,0.0096731,0.0011123,0.0090607,0.0002586,0.00022063,0.014113,0,0.032864,0.34953,0,0,0,0.097245,0.35357,0.0060576,0.056881
0.013595,0,0.040514,0.015305,0.0096738,0.0011124,0.0090605,0.0002586,0.00022063,0.014113,0,0.032865,0.34953,0,0,0,0.097245,0.35357,0.0060576,0.056882
0.013595,0,0.040514,0.015306,0.0096745,0.0011126,0.0090604,0.0002586,0.00022063,0.014113,0,0.032865,0.34953,0,0,0,0.097244,0.35357,0.0060576,0.056882
0.013595,0,0.040513,0.015306,0.0096753,0.0011127,0.0090603,0.0002586,0.00022063,0.014113,0,0.032865,0.34953,0,0,0,0.097244,0.35357,0.0060576,0.056882
0.013595,0,0.040513,0.015306,0.009676,0.0011128,0.0090602,0.0002586,0.00022063,0.014113,0,0.032865,0.34953,0,0,0,0.097243,0.35357,0.0060576,0.056882
0.013595,0,0.040513,0.015306,0.0096767,0.001113,0.00906,0.0002586,0.00022063,0.014113,0,0.032866,0.34953,0,0,0,0.097243,0.35357,0.0060576,0.056883
0.013596,0,0.040513,0.015306,0.0096774,0.0011131,0.0090599,0.0002586,0.00022063,0.014113,0,0.032866,0.34953,0,0,0,0.097243,0.35357,0.0060576,0.056883
0.013596,0,0.040513,0.015306,0.0096781,0.0011132,0.0090598,0.0002586,0.00022062,0.014113,0,0.032866,0.34953,0,0,0,0.097242,0.35356,0.0060576,0.056883
0.013596,0,0.040512,0.015307,0.0096788,0.0011133,0.0090597,0.0002586,0.00022062,0.014113,0,0.032866,0.34953,0,0,0,0.097242,0.35356,0.0060576,0.056884
0.013596,0,0.040512,0.015307,0.0096795,0.0011135,0.0090596,0.0002586,0.00022062,0.014113,0,0.032867,0.34953,0,0,0,0.097241,0.35356,0.0060576,0.056884
0.013596,0,0.040512,0.015307,0.0096802,0.0011136,0.0090594,0.0002586,0.00022062,0.014113,0,0.032867,0.34953,0,0,0,0.097241,0.35356,0.0060576,0.056884
0.013596,0,0.040512,0.015307,0.0096809,0.0011137,0.0090593,0.0002586,0.00022062,0.014113,0,0.032867,0.34952,0,0,0,0.09724,0.35356,0.0060576,0.056885
0.013597,0,0.040512,0.015307,0.0096816,0.0011139,0.0090592,0.0002586,0.00022062,0.014113,0,0.032868,0.34952,0,0,0,0.09724,0.35356,0.0060576,0.056885
0.013597,0,0.040512,0.015307,0.0096823,0.001114,0.0090591,0.0002586,0.00022062,0.014113,0,0.032868,0.34952,0,0,0,0.09724,0.35356,0.0060576,0.056885
0.013597,0,0.040511,0.015308,0.009683,0.0011141,0.0090589,0.0002586,0.00022062,0.014113,0,0.032868,0.34952,0,0,0,0.097239,0.35356,0.0060576,0.056885
0.013597,0,0.040511,0.015308,0.0096837,0.0011142,0.0090588,0.0002586,0.00022062,0.014113,0,0.032868,0.34952,0,0,0,0.097239,0.35356,0.0060576,0.056886
0.013597,0,0.040511,0.015308,0.0096844,0.0011144,0.0090587,0.0002586,0.00022062,0.014113,0,0.032869,0.34952,0,0,0,0.097238,0.35356,0.0060576,0.056886
0.013598,0,0.040511,0.015308,0.0096851,0.0011145,0.0090586,0.0002586,0.00022061,0.014113,0,0.032869,0.34952,0,0,0,0.097238,0.35356,0.0060576,0.056886
0.013598,0,0.040511,0.015308,0.0096858,0.0011146,0.0090585,0.0002586,0.00022061,0.014113,0,0.032869,0.34952,0,0,0,0.097238,0.35356,0.0060576,0.056887
0.013598,0,0.04051,0.015308,0.0096866,0.0011148,0.0090583,0.0002586,0.00022061,0.014113,0,0.03287,0.34952,0,0,0,0.097237,0.35356,0.0060576,0.056887
0.013598,0,0.04051,0.015309,0.0096873,0.0011149,0.0090582,0.0002586,0.00022061,0.014113,0,0.03287,0.34952,0,0,0,0.097237,0.35356,0.0060576,0.056887
0.013598,0,0.04051,0.015309,0.009688,0.001115,0.0090581,0.0002586,0.00022061,0.014113,0,0.03287,0.34952,0,0,0,0.097236,0.35356,0.0060576,0.056888
0.013598,0,0.04051,0.015309,0.0096887,0.0011151,0.009058,0.0002586,0.00022061,0.014113,0,0.03287,0.34951,0,0,0,0.097236,0.35356,0.0060576,0.056888
0.013599,0,0.04051,0.015309,0.0096894,0.0011153,0.0090578,0.0002586,0.00022061,0.014113,0,0.032871,0.34951,0,0,0,0.097235,0.35356,0.0060576,0.056888
0.013599,0,0.04051,0.015309,0.0096901,0.0011154,0.0090577,0.0002586,0.00022061,0.014113,0,0.032871,0.34951,0,0,0,0.097235,0.35356,0.0060576,0.056888
0.013599,0,0.040509,0.015309,0.0096908,0.0011155,0.0090576,0.0002586,0.00022061,0.014113,0,0.032871,0.34951,0,0,0,0.097235,0.35356,0.0060576,0.056889
0.013599,0,0.040509,0.01531,0.0096915,0.0011157,0.0090575,0.0002586,0.0002206,0.014113,0,0.032872,0.34951,0,0,0,0.097234,0.35356,0.0060576,0.056889
0.013599,0,0.040509,0.01531,0.0096922,0.0011158,0.0090574,0.0002586,0.0002206,0.014113,0,0.032872,0.34951,0,0,0,0.097234,0.35356,0.0060576,0.056889
0.0136,0,0.040509,0.01531,0.0096929,0.0011159,0.0090572,0.0002586,0.0002206,0.014113,0,0.032872,0.34951,0,0,0,0.097233,0.35356,0.0060576,0.05689
0.0136,0,0.040509,0.01531,0.0096936,0.001116,0.0090571,0.0002586,0.0002206,0.014113,0,0.032872,0.34951,0,0,0,0.097233,0.35356,0.0060576,0.05689
0.0136,0,0.040509,0.01531,0.0096943,0.0011162,0.009057,0.0002586,0.0002206,0.014113,0,0.032873,0.34951,0,0,0,0.097232,0.35356,0.0060576,0.05689
0.0136,0,0.040508,0.01531,0.009695,0.0011163,0.0090569,0.0002586,0.0002206,0.014113,0,0.032873,0.34951,0,0,0,0.097232,0.35356,0.0060576,0.056891
0.0136,0,0.040508,0.015311,0.0096957,0.0011164,0.0090567,0.0002586,0.0002206,0.014113,0,0.032873,0.34951,0,0,0,0.097232,0.35356,0.0060576,0.056891
0.0136,0,0.040508,0.015311,0.0096964,0.0011166,0.0090566,0.0002586,0.0002206,0.014113,0,0.032874,0.34951,0,0,0,0.097231,0.35356,0.0060576,0.056891
0.013601,0,0.040508,0.015311,0.0096971,0.0011167,0.0090565,0.0002586,0.0002206,0.014113,0,0.032874,0.3495,0,0,0,0.097231,0.35356,0.0060576,0.056891
0.013601,0,0.040508,0.015311,0.0096979,0.0011168,0.0090564,0.0002586,0.0002206,0.014113,0,0.032874,0.3495,0,0,0,0.09723,0.35356,0.0060576,0.056892
0.013601,0,0.040507,0.015311,0.0096986,0.0011169,0.0090563,0.0002586,0.00022059,0.014113,0,0.032874,0.3495,0,0,0,0.09723,0.35356,0.0060576,0.056892
0.013601,0,0.040507,0.015311,0.0096993,0.0011171,0.0090561,0.0002586,0.00022059,0.014113,0,0.032875,0.3495,0,0,0,0.097229,0.35356,0.0060576,0.056892
0.013601,0,0.040507,0.015312,0.0097,0.0011172,0.009056,0.0002586,0.00022059,0.014113,0,0.032875,0.3495,0,0,0,0.097229,0.35356,0.0060576,0.056893
0.013601,0,0.040507,0.015312,0.0097007,0.0011173,0.0090559,0.0002586,0.00022059,0.014113,0,0.032875,0.3495,0,0,0,0.097229,0.35356,0.0060576,0.056893
0.013602,0,0.040507,0.015312,0.0097014,0.0011175,0.0090558,0.0002586,0.00022059,0.014113,0,0.032876,0.3495,0,0,0,0.097228,0.35356,0.0060576,0.056893
0.013602,0,0.040507,0.015312,0.0097021,0.0011176,0.0090556,0.0002586,0.00022059,0.014113,0,0.032876,0.3495,0,0,0,0.097228,0.35356,0.0060576,0.056894
0.013602,0,0.040506,0.015312,0.0097028,0.0011177,0.0090555,0.0002586,0.00022059,0.014113,0,0.032876,0.3495,0,0,0,0.097227,0.35356,0.0060576,0.056894
0.013602,0,0.040506,0.015312,0.0097035,0.0011178,0.0090554,0.0002586,0.00022059,0.014113,0,0.032876,0.3495,0,0,0,0.097227,0.35356,0.0060576,0.056894
0.013602,0,0.040506,0.015312,0.0097042,0.001118,0.0090553,0.0002586,0.00022059,0.014113,0,0.032877,0.3495,0,0,0,0.097227,0.35356,0.0060576,0.056895
0.013603,0,0.040506,0.015313,0.0097049,0.0011181,0.0090552,0.0002586,0.00022058,0.014113,0,0.032877,0.34949,0,0,0,0.097226,0.35356,0.0060576,0.056895
0.013603,0,0.040506,0.015313,0.0097056,0.0011182,0.009055,0.0002586,0.00022058,0.014113,0,0.032877,0.34949,0,0,0,0.097226,0.35356,0.0060576,0.056895
0.013603,0,0.040505,0.015313,0.0097063,0.0011184,0.0090549,0.0002586,0.00022058,0.014113,0,0.032877,0.34949,0,0,0,0.097225,0.35356,0.0060576,0.056895
0.013603,0,0.040505,0.015313,0.009707,0.0011185,0.0090548,0.0002586,0.00022058,0.014113,0,0.032878,0.34949,0,0,0,0.097225,0.35356,0.0060576,0.056896
0.013603,0,0.040505,0.015313,0.0097077,0.0011186,0.0090547,0.0002586,0.00022058,0.014113,0,0.032878,0.34949,0,0,0,0.097224,0.35356,0.0060576,0.056896
0.013603,0,0.040505,0.015313,0.0097084,0.0011187,0.0090545,0.0002586,0.00022058,0.014113,0,0.032878,0.34949,0,0,0,0.097224,0.35356,0.0060576,0.056896
0.013604,0,0.040505,0.015314,0.0097091,0.0011189,0.0090544,0.0002586,0.00022058,0.014113,0,0.032879,0.34949,0,0,0,0.097224,0.35356,0.0060576,0.056897
0.013604,0,0.040505,0.015314,0.0097099,0.001119,0.0090543,0.0002586,0.00022058,0.014113,0,0.032879,0.34949,0,0,0,0.097223,0.35356,0.0060576,0.056897
0.013604,0,0.040504,0.015314,0.0097106,0.0011191,0.0090542,0.0002586,0.00022058,0.014113,0,0.032879,0.34949,0,0,0,0.097223,0.35356,0.0060576,0.056897
0.013604,0,0.040504,0.015314,0.0097113,0.0011192,0.009054,0.0002586,0.00022057,0.014113,0,0.032879,0.34949,0,0,0,0.097222,0.35356,0.0060576,0.056898
0.013604,0,0.040504,0.015314,0.009712,0.0011194,0.0090539,0.0002586,0.00022057,0.014113,0,0.03288,0.34949,0,0,0,0.097222,0.35356,0.0060576,0.056898
0.013604,0,0.040504,0.015314,0.0097127,0.0011195,0.0090538,0.0002586,0.00022057,0.014113,0,0.03288,0.34949,0,0,0,0.097221,0.35356,0.0060576,0.056898
0.013605,0,0.040504,0.015315,0.0097134,0.0011196,0.0090537,0.0002586,0.00022057,0.014113,0,0.03288,0.34948,0,0,0,0.097221,0.35356,0.0060576,0.056898
0.013605,0,0.040504,0.015315,0.0097141,0.0011198,0.0090536,0.0002586,0.00022057,0.014113,0,0.032881,0.34948,0,0,0,0.097221,0.35356,0.0060576,0.056899
0.013605,0,0.040503,0.015315,0.0097148,0.0011199,0.0090534,0.0002586,0.00022057,0.014113,0,0.032881,0.34948,0,0,0,0.09722,0.35356,0.0060576,0.056899
0.013605,0,0.040503,0.015315,0.0097155,0.00112,0.0090533,0.0002586,0.00022057,0.014113,0,0.032881,0.34948,0,0,0,0.09722,0.35356,0.0060576,0.056899
0.013605,0,0.040503,0.015315,0.0097162,0.0011201,0.0090532,0.0002586,0.00022057,0.014113,0,0.032881,0.34948,0,0,0,0.097219,0.35356,0.0060576,0.0569
0.013606,0,0.040503,0.015315,0.0097169,0.0011203,0.0090531,0.0002586,0.00022057,0.014113,0,0.032882,0.34948,0,0,0,0.097219,0.35356,0.0060576,0.0569
0.013606,0,0.040503,0.015316,0.0097176,0.0011204,0.0090529,0.0002586,0.00022057,0.014113,0,0.032882,0.34948,0,0,0,0.097219,0.35356,0.0060576,0.0569
0.013606,0,0.040502,0.015316,0.0097183,0.0011205,0.0090528,0.0002586,0.00022056,0.014113,0,0.032882,0.34948,0,0,0,0.097218,0.35356,0.0060576,0.056901
0.013606,0,0.040502,0.015316,0.009719,0.0011207,0.0090527,0.0002586,0.00022056,0.014113,0,0.032883,0.34948,0,0,0,0.097218,0.35356,0.0060576,0.056901
0.013606,0,0.040502,0.015316,0.0097197,0.0011208,0.0090526,0.0002586,0.00022056,0.014113,0,0.032883,0.34948,0,0,0,0.097217,0.35356,0.0060576,0.056901
0.013606,0,0.040502,0.015316,0.0097204,0.0011209,0.0090525,0.0002586,0.00022056,0.014113,0,0.032883,0.34948,0,0,0,0.097217,0.35355,0.0060576,0.056901
0.013607,0,0.040502,0.015316,0.0097212,0.001121,0.0090523,0.0002586,0.00022056,0.014113,0,0.032883,0.34947,0,0,0,0.097216,0.35355,0.0060576,0.056902
0.013607,0,0.040502,0.015317,0.0097219,0.0011212,0.0090522,0.0002586,0.00022056,0.014113,0,0.032884,0.34947,0,0,0,0.097216,0.35355,0.0060576,0.056902
0.013607,0,0.040501,0.015317,0.0097226,0.0011213,0.0090521,0.0002586,0.00022056,0.014113,0,0.032884,0.34947,0,0,0,0.097216,0.35355,0.0060576,0.056902
0.013607,0,0.040501,0.015317,0.0097233,0.0011214,0.009052,0.0002586,0.00022056,0.014113,0,0.032884,0.34947,0,0,0,0.097215,0.35355,0.0060576,0.056903
